seller-sku,asin1,binding,item-name,item-description,listing-id,price,quantity,open-date,product-id-type,item-note,item-condition,will-ship-internationally,expedited-shipping,product-id,pending-quantity,fulfillment-channel,Business Price,Quantity Price Type,Quantity Lower Bound 1,Quantity Price 1,Quantity Lower Bound 2,Quantity Price 2,Quantity Lower Bound 3,Quantity Price 3,Quantity Lower Bound 4,Quantity Price 4,Quantity Lower Bound 5,Quantity Price 5,optional-payment-type-exclusion,scheduled-delivery-sku-set,merchant-shipping-group,standard-price-point,ProductTaxCode,source
ZXR-8Q4-6S6,0679418504,Hardcover,"Florentines: A Tuscan Feast [Oct 20, 1992] De'Medici, Lorenza",,0806SSTOJ1V,9.99,1,2017-08-06 12:40:04 PDT,1,Dust cover absent. Pages clean and unmarked.,4,,,0679418504,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Clars Auction Gallery
A4-JZ1R-KMTA,0151935041,Hardcover,"The Venetian Empire: A Sea Voyage [Oct 01, 1980] Jan Morris and Tim Mercer",,0806SSTLI5V,6,1,2017-08-06 12:38:37 PDT,1,Dust cover absent. Pages clean and unmarked. Spine and cover in good condition.,4,,,0151935041,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Clars Auction Gallery
7DN-3M1-V8W,1555842380,Hardcover,"Henry James on Italy: Selections from Italian Hours [Sep 01, 1988] James, Henry",,0806SSTEOL1,9.99,1,2017-08-06 12:37:08 PDT,1,,2,,,1555842380,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
8GC-2CE-XWD,B001MOEPSG,Hardcover,"The Book of the American West [Hardcover] [Jan 01, 1963] Monaghan, Jay, Ed",,0806SSRGCM7,9.99,1,2017-08-06 12:28:01 PDT,1,,3,,,B001MOEPSG,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Clars Auction Gallery
4ZW-H8R-SBV,0887407005,Hardcover,"Bronzes: Sculptors and Founders, 1800-1930, Vol. 1 [Hardcover] [Jan 08, 1997] Berman, Harold",,0806SSP86ZP,19.99,1,2017-08-06 12:12:08 PDT,1,Dust cover absent. First edition. Pages clean and unmarked.,4,,,0887407005,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Clars Auction Gallery
CHH-BO8-D65,B00AK8BFOC,Hardcover,"The World Of Rembrandt, 1606-1669 (Time-Life Library Of Art) [Hardcover] [Jan 01, 1968] Wallace, Robert and the Editors of Time Life Books",,0806SSOU5TV,7,1,2017-08-06 12:09:17 PDT,1,,3,,,B00AK8BFOC,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Clars Auction Gallery
CF-VD72-1NVG,0938829203,Paperback,"The strange adventures of Myra North, special nurse [Jan 01, 1987] Coll, Charles",,0806SSMUUU7,10.95,1,2017-08-06 11:54:23 PDT,1,,3,,,0938829203,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
70K-16U-OH9,B001INCR40,Hardcover,"Modern Prints and Drawings [Hardcover] [Jan 01, 1954] Sachs, Paul J.",,0806SSMQLD7,9.99,1,2017-08-06 11:53:27 PDT,1,Library markings. Dust cover marred by tape from previous owner. Interior pages and drawings clean and unmarked.,4,,,B001INCR40,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
WH1-5EC-BGA,B000P3BFWE,Hardcover,"Tom Lea: a Picture Gallery [2 Volumes] [Hardcover] [Jan 01, 1968] Lea, Tom",,0806SSLEVV7,52,1,2017-08-06 11:43:39 PDT,1,Color and black-and-white plates intact and in good condition. Previous owner's name penned on inside cover.,3,,,B000P3BFWE,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
IA-1S5K-3YYV,0864423322,Paperback,"Lonely Planet Peru (3rd ed.) [Paperback] [Jul 01, 1996] Rachowiecki, Rob",,0806SSKS8R1,3,1,2017-08-06 11:40:28 PDT,1,,3,,,0864423322,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
K7-1095-Z6XK,B0084IT59C,Hardcover,"A Confederacy of Dunces [Hardcover] [Jan 01, 1996] John Kennedy Toole",,0806SSKHYTJ,3,1,2017-08-06 11:39:27 PDT,1,,4,,,B0084IT59C,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
TW7-NM5-E9B,B00IAVVZVY,SingleIssueMagazine,"The Baffler (Issue 24) [Single Issue Magazine] [Jan 01, 2013] John Summers",,0806SSK7SGD,5.95,1,2017-08-06 11:38:38 PDT,1,,2,,,B00IAVVZVY,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
FM-4OU7-VSOB,1556591489,Paperback,"Spring Essence: The Poetry of Hô Xuân Huong [Paperback] [Oct 01, 2000] Huong, Hô Xuân and Balaban, John",,0806SSJUVUJ,3,1,2017-08-06 11:37:36 PDT,1,,4,,,1556591489,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
J7-9XXX-5UEN,0394743121,Paperback,"Ulysses (The Gabler Edition) [Paperback] [May 12, 1986] Joyce, James",,0806SSIM4X7,3,1,2017-08-06 11:32:59 PDT,1,,4,,,0394743121,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
N8-JNGU-52W2,038551722X,Hardcover,"The Futurist: A Novel [Hardcover] [Jun 06, 2006] Othmer, James P.",,0806SSI9W0P,3,1,2017-08-06 11:31:17 PDT,1,,3,,,038551722X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
FHM-P6V-5IS,1782110429,Paperback,"Paris Review Issue 207 (Winter 2013) [Paperback] [Jan 01, 1656]",,0806SSI1OU1,6.98,1,2017-08-06 11:30:07 PDT,1,,4,,,1782110429,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
XQK-0B8-6I4,0385191952,Hardcover,"Hackers: Heroes of the Computer Revolution [Jan 01, 1984] Levy, Steven",,0806SSGXH7V,19.98,1,2017-08-06 11:24:49 PDT,1,Dust cover absent. Pages clean and unmarked. First edition.,4,,,0385191952,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
W9-T9G2-73W1,0865478139,Paperback,"MFA vs NYC: The Two Cultures of American Fiction [Paperback] [Feb 25, 2014] Harbach, Chad",,0806SSFO4T7,3,1,2017-08-06 11:16:51 PDT,1,,3,,,0865478139,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
K7-HDE1-7XD0,0399133453,Hardcover,"The Cardinal of the Kremlin [Jul 26, 1988] Clancy, Tom",,0806SSFJ5CD,3,1,2017-08-06 11:15:40 PDT,1,,4,,,0399133453,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
RQ-1M7M-10U4,0375502777,Hardcover,"The Nudist on the Late Shift: And Other True Tales of Silicon Valley [Jun 29, 1999] Bronson, Po",,0806SSFEEWJ,3,1,2017-08-06 11:14:41 PDT,1,,4,,,0375502777,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,"Dog-Eared Books, Mission, Free Box"
NM-VA3P-2AAN,193478110X,Hardcover,"The Convalescent [Hardcover] [Jun 01, 2009] Anthony, Jessica",,0806SSF10L7,3,1,2017-08-06 11:12:01 PDT,1,,4,,,193478110X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
ZC-0UNR-WQRX,0547995466,Hardcover,"The Best American Comics 2013 [Hardcover] [Oct 08, 2013] Smith, Jeff; Abel, Jessica and Madden, Matt",,0806SSEQ2RP,3,1,2017-08-06 11:10:26 PDT,1,,2,,,0547995466,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
BF-D9LS-ZVT6,1899100113,Paperback,"Cloud Eight [Paperback] [Jan 01, 1999] Robinson, Kit and Bernheimer, Alan",,0806SQLPUQJ,2.44,1,2017-08-05 23:51:32 PDT,1,,2,,,1899100113,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
06-KM2L-YLKH,0375706860,Paperback,"Snow [Paperback] [Jul 19, 2005] Pamuk, Orhan",,0806SQLLD01,3,1,2017-08-05 23:50:41 PDT,1,,3,,,0375706860,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
MK-QKS8-3Q84,0676972489,Hardcover,"The Lay of the Land [Oct 24, 2006] Ford, Richard",,0806SQL9IV7,3,1,2017-08-05 23:48:14 PDT,1,Dust cover absent.,4,,,0676972489,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
UX-O2Q7-YTQ9,0802117384,Hardcover,"Somersault [Hardcover] [Mar 01, 2003] Oe, Kenzaburo and Gabriel, Philip",,0806SQKWR61,3,1,2017-08-05 23:46:09 PDT,1,,2,,,0802117384,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
MX-NJVB-YBI6,039446270X,Hardcover,"The Nightmare Decade: The Life and Times of Senator Joe McCarthy [Jul 01, 1971] Cook, Fred J.",,0806SQKV2XP,3,1,2017-08-05 23:45:15 PDT,1,,4,,,039446270X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
SP-H7UH-IM8T,1593082665,Paperback,"Beowulf (Barnes & Noble Classics) [Paperback] [Nov 01, 2005] McNamara, John",,0806SQKR21V,3,1,2017-08-05 23:43:55 PDT,1,,3,,,1593082665,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
IZ-NG3M-D3BL,068480087X,Paperback,"Postcards [Paperback] [Aug 01, 1994] E. Annie Proulx",,0806SQKMO9V,3,1,2017-08-05 23:43:06 PDT,1,,3,,,068480087X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
IN-0D3V-7KUV,0140421998,Paperback,"Leaves of Grass: The First (1855) Edition (Penguin Classics) [Paperback] [Jul 10, 1961] Whitman, Walt and Cowley, Malcolm",,0806SQKGYND,3,1,2017-08-05 23:42:23 PDT,1,,4,,,0140421998,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
QW-4XV1-7KRY,0307275183,Paperback,"Romance [Paperback] [Oct 25, 2005] Mamet, David",,0806SQK8W0V,1.97,1,2017-08-05 23:41:32 PDT,1,,3,,,0307275183,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
ET-FGV7-BE6U,140003339X,Paperback,"McSweeney's Mammoth Treasury of Thrilling Tales [Paperback] [Mar 25, 2003] Chabon, Michael",,0806SQK4LID,3,1,2017-08-05 23:40:51 PDT,1,,4,,,140003339X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
II-S2BD-6DGB,0385334230,Paperback,"Slapstick or Lonesome No More! [Paperback] [May 11, 1999] Kurt Vonnegut",,0806SQJZAGV,2.5,1,2017-08-05 23:39:55 PDT,1,,4,,,0385334230,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
A4-MKEP-9YDN,B000K1N2QS,Paperback,"Slaughterhouse-five, Or, The Children's Crusade, A Duty Dance With Death [Paperback] [Jan 01, 1999] Vonnegut, Kurt",,0806SQIH0DD,3,1,2017-08-05 23:30:39 PDT,1,,4,,,B000K1N2QS,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
3C3-B0W-S1X,0811200744,Paperback,"Stephen Hero [Paperback] [Jun 17, 1963] Joyce, James; Spencer, Theodore; Slocum, John J. and Cahoon, Herbert",,0806SQHTIMP,3,1,2017-08-05 23:25:56 PDT,1,,4,,,0811200744,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
ZR-MTC3-4SUF,B000H2NBCA,Paperback,"BLACKBOX: A Novel in 840 Chapters [Sep 01, 2003] Walker, Nick",,0806SQHE9SD,4,1,2017-08-05 23:23:45 PDT,1,,3,,,B000H2NBCA,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
QL-1M0M-R5NS,159308028X,Paperback,"Candide (Barnes & Noble Classics Series) [Paperback] [Jun 01, 2003] Voltaire; Walsh, Lauren; Morley, Henry and May, Gita",,0806SQH5LTJ,3,1,2017-08-05 23:22:48 PDT,1,,4,,,159308028X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
NY-YAKJ-VGZV,0375707972,Paperback,"The Reader [Paperback] [Jan 01, 1997] Bernhard Schlink and Carol Brown Janeway",,0806SQGL1MV,3,1,2017-08-05 23:20:50 PDT,1,,4,,,0375707972,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,"Dog-Eared Books, Mission, Free Box"
WA-UOVQ-MLL8,B01N1I4O2P,SingleIssueMagazine,"Lapham's Quarterly, Volume VIII, Number 1 (Winter 2015). Foreigners [Paperback] [Jan 01, 2015] Lapham, Lewis H. (ed.)",,0806SQF6WDP,9.77,1,2017-08-05 23:16:34 PDT,1,,3,,,B01N1I4O2P,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Community Thrift
7J-R31C-SE8T,0615698786,Paperback,"PUBLIC WORKS - PUBLIC Bikes Poster Exhibition [Paperback] [Jan 01, 2012]",,0806SQENRBV,3,1,2017-08-05 23:13:58 PDT,1,,3,,,0615698786,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
N2-NNWM-9ZEE,0241144701,Hardcover,"McSweeney's. 32 [Jan 01, 2010] Hamish Hamilton",,0806SQEH997,3,1,2017-08-05 23:13:10 PDT,1,,2,,,0241144701,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
JP-AEEB-AQ7M,1590513967,Paperback,"The Glass Room [Paperback] [Oct 20, 2009] Mawer, Simon",,0806SQEBL5P,3,1,2017-08-05 23:11:48 PDT,1,,3,,,1590513967,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
VN-Y7VH-4B68,0547370547,Paperback,"Becoming George Sand [Paperback] [Mar 17, 2011] Brackenbury, Rosalind and Bristow, Kara",,0806SQDXAE1,3,1,2017-08-05 23:09:57 PDT,1,,3,,,0547370547,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
5D-TOZJ-K822,0394572734,Hardcover,"Eva Luna [Hardcover] [Sep 12, 1988] Isabel Allende and Margaret Sayers Peden",,0806SQDOKAJ,10,1,2017-08-05 23:08:46 PDT,1,Signed by author.,3,,,0394572734,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Community Thrift
JR-84MO-O57E,0151002517,Hardcover,"Blindness [Sep 01, 1998] Saramago, Jose",,0806SQDMNXP,3,1,2017-08-05 23:07:11 PDT,1,,3,,,0151002517,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
CX-Z41H-EGEV,0805204180,Paperback,"The Penal Colony [Jan 01, 1976] Franz Kafka; Willa Muir and Edwin Muir",,0806SQD53N7,3,1,2017-08-05 22:59:23 PDT,1,,4,,,0805204180,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
EY-VFFE-0W1W,0452282829,Paperback,"We Were the Mulvaneys (Oprah's Book Club) [Paperback] [Sep 30, 1997] Oates, Joyce Carol",,0806SQCD28V,3,1,2017-08-05 22:50:38 PDT,1,,4,,,0452282829,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
PK-1UFT-TU6M,0395471001,Hardcover,"A Tenured Professor [Feb 21, 1990] Galbraith, John Kenneth",,0806SQBM9ZJ,3,1,2017-08-05 22:45:29 PDT,1,,3,,,0395471001,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
OF-DJ94-9KBV,193413712X,Paperback,"Tinkers [Paperback] [Jan 01, 2009] Harding, Paul",,0806SQBCPKD,3,1,2017-08-05 22:44:31 PDT,1,,3,,,193413712X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
ZB-CP39-2O3H,0192810510,Paperback,"Coleridge: Poetical Works [Jan 01, 1969] Coleridge, Samuel Taylor and Coleridge, Ernest Hartley",,0806SQAZB41,3,1,2017-08-05 22:43:28 PDT,1,,3,,,0192810510,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
BU-1QR8-W4AY,B0072405I4,Paperback,"The Hours [Paperback] [Jan 01, 1998] Cunningham, Michael",,0806SQ6YBWD,3,1,2017-08-05 22:27:56 PDT,1,,4,,,B0072405I4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
FE-3OR6-4T73,B000KIBGF0,Paperback,"Empire Falls [Paperback] [Jan 01, 2001] Russo, Richard",,0806SQ6XIPJ,3,1,2017-08-05 22:26:37 PDT,1,,3,,,B000KIBGF0,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
UR-DZG7-JV5X,0743228480,Paperback,"Dirt Music: A Novel [Paperback] [May 13, 2003] Winton, Tim",,0806SQ6OVD7,3,1,2017-08-05 22:24:27 PDT,1,,4,,,0743228480,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Box in Pacific Heights
OL-I6VJ-30KJ,1576753700,Paperback,"Future Hype: The Myths of Technology Change [Paperback] [Mar 22, 2006] Seidensticker, Bob",,0806SQ6AF4V,3,1,2017-08-05 22:22:31 PDT,1,,3,,,1576753700,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
68-G2T6-QR6D,0385524463,Hardcover,"The Implacable Order of Things: A Novel [Hardcover] [Jul 29, 2008] Peixoto, Jose Luis and Zenith, RICHARD",,0806SQ5XV1V,3,1,2017-08-05 22:20:41 PDT,1,,3,,,0385524463,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
ZX-G48V-D2F4,B00BG7PNFS,Paperback,"Getting to Yes: Negotiating Agreement Without Giving In [Paperback] [Jan 01, 1992] Fisher, Roger",,0806SQ5SK9J,3,1,2017-08-05 22:19:43 PDT,1,,4,,,B00BG7PNFS,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
JM-JSGS-YR8N,031241305X,Paperback,"40 Short Stories: A Portable Anthology [Jul 05, 2004] Lawn, Beverly",,0806SQ5LPJV,3,1,2017-08-05 22:18:34 PDT,1,,4,,,031241305X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
D7-4VRP-PYF2,177166164X,Paperback,"No Work Finished Here: Rewriting Andy Warhol [Paperback] [Sep 29, 2015] Worth, Liz",,0806SQ4UNS1,14.58,1,2017-08-05 22:16:41 PDT,1,Advance reading copy.,2,,,177166164X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,"Dog-Eared Books, Mission, Free Box"
AL-P2XV-NIRL,0394742494,Paperback,"Stories (Vintage International) [Paperback] [Mar 12, 1980] Lessing, Doris",,0806SPO6XNV,3,1,2017-08-05 21:01:47 PDT,1,,4,,,0394742494,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
VK-NEY8-J84U,067066961X,Hardcover,"Steinbeck: A Life in Letters [Oct 28, 1975] Steinbeck, John; Steinbeck, Elaine and Wallsten, Robert",,0806SPNAP6D,5.5,1,2017-08-05 20:55:24 PDT,1,Dust cover absent. Pages clean and unmarked.,4,,,067066961X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
A2-ZVYW-A2FB,0684811529,Hardcover,"Zeke and Ned [Jan 02, 1997] McMurtry, Larry and Ossana, Diana",,0806SPMVEOV,3,1,2017-08-05 20:53:00 PDT,1,Dust cover absent. Pages clean and unmarked.,4,,,0684811529,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
LS-OTO2-5TMW,0380720841,Paperback,"The Natural [Jul 01, 1980] Bernard Malamud",,0806SPMD1RJ,2.5,1,2017-08-05 20:47:49 PDT,1,,3,,,0380720841,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,"Dog-Eared Books, Mission, Free Box"
3Z-24RO-J4X0,0880011882,Paperback,"My Sister's Hand in Mine: An Expanded Edition of the Collected Works of Jane Bowles [Mar 01, 1989] Bowles, Jane Auer",,0806SPM8WPP,3,1,2017-08-05 20:45:35 PDT,1,,4,,,0880011882,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
XG-78IJ-9V26,0671510053,Paperback,"The Shipping News [Paperback] [Jun 01, 1994] E. Annie Proulx",,0806SPKHMJJ,3,1,2017-08-05 20:29:48 PDT,1,,3,,,0671510053,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
XMQ-L2C-0XR,071450002X,Hardcover,"Fiesta in November [Feb 01, 1969] Mallea, Eduardo and De Sola, A.",,0806SPKC1X1,5,1,2017-08-05 20:28:34 PDT,1,,3,,,071450002X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,"Dog-Eared Books, Mission, Free Box"
AXB-1AW-W9D,B000MAODEW,Hardcover,"The Prospect of Immortality [Hardcover] [Jan 01, 1964] Robert C.W. Ettinger",,0806SPJW9Q1,24,1,2017-08-05 20:25:46 PDT,1,Dust cover absent.,4,,,B000MAODEW,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
GV-E5SD-3MOZ,0140176640,Paperback,"A Good Scent from a Strange Mountain [Jun 01, 1993] Butler, Robert Olen",,0806SPJBPCP,2.5,1,2017-08-05 20:22:19 PDT,1,,4,,,0140176640,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
F0-GP0Z-CQKY,1616149132,Paperback,"The Asteroid Threat: Defending Our Planet from Deadly Near-Earth Objects [Paperback] [Jun 10, 2014] Burrows, William E.",,0806SPIK47D,3,1,2017-08-05 20:15:52 PDT,1,,2,,,1616149132,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
9S-3ESC-QNBF,1447224515,Paperback,"Hallucinations [Paperback] [Jan 01, 2012] Sacks O",,0806SPIEMW1,11.33,1,2017-08-05 20:13:38 PDT,1,,4,,,1447224515,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
R9-2YRC-CI3O,0140296409,Paperback,"Disgrace: A Novel [Paperback] [Nov 01, 2000] Coetzee, J. M.",,0806SPI9HL7,3,1,2017-08-05 20:11:35 PDT,1,,4,,,0140296409,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
Z0-ZF1H-EQ15,B002JHC38O,Paperback,"Another You [Paperback] [Jan 01, 1995] Beattie, Ann",,0806SPI5SRJ,17,1,2017-08-05 20:10:33 PDT,1,First edition. Uncorrected reader's proof. Advance copy.,3,,,B002JHC38O,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Community Thrift
Z7-EWSJ-UP62,0312424043,Paperback,"Telling Tales [Paperback] [Dec 01, 2004] Gordimer, Nadine",,0806SPHOSOJ,3,1,2017-08-05 20:06:08 PDT,1,,3,,,0312424043,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
5G-VXTJ-C06M,0670825379,Hardcover,"The Satanic Verses [Hardcover] [Feb 22, 1989] Rushdie, Salman",,0806SPHMZAD,3,1,2017-08-05 20:04:49 PDT,1,,4,,,0670825379,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
ZKV-X4D-LGD,B000GLQ8N6,Hardcover,"Sexual Behavior in the Human Male [Hardcover] [Jan 01, 1968] Kinsey, A.C.; Pomeroy, W.B. & Martin, C.E.",,0806SPHFLI1,45.31,1,2017-08-05 20:01:27 PDT,1,,3,,,B000GLQ8N6,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
9G-OTW0-YO4I,B0000CINSP,Hardcover,"Sexual Behavior in the Human Female [Hardcover] [Jan 01, 1953] Alfred Kinsey; Wardell Pomeroy; Clyde Martin and Paul Gebhard",,0806SPHBMHP,10.75,1,2017-08-05 19:59:11 PDT,1,,3,,,B0000CINSP,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
DI-3G80-KCEV,0307265773,Hardcover,"Letter to a Christian Nation [Sep 19, 2006] Harris, Sam",,0806SPH5BS1,3,1,2017-08-05 19:56:40 PDT,1,,3,,,0307265773,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
XR-LP8H-WFM7,B0092IZNAS,Paperback,"Wittgenstein's Mistress [Paperback] [Jan 01, 2012]",,0806SPH1QZD,7.09,1,2017-08-05 19:55:02 PDT,1,,2,,,B0092IZNAS,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
9V-PFXO-RFFN,0061928178,Paperback,"Beautiful Ruins: A Novel [Paperback] [Apr 02, 2013] Walter, Jess",,0806SPGY12J,3,1,2017-08-05 19:54:04 PDT,1,,4,,,0061928178,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
3D-L1U6-WVEH,0385513038,Hardcover,"Shutting Out the Sun: How Japan Created Its Own Lost Generation [Hardcover] [Sep 19, 2006] Zielenziger, Michael",,0806SPF4UKD,3,1,2017-08-05 19:41:50 PDT,1,,2,,,0385513038,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
2R-X459-D4Z4,B000MCNLSY,Paperback,"Qpb Mammoth Book Of Erotica [Paperback] [Jan 01, 1997] Jakubowski, Maxim, Editor; Barker, Clime; Cohen, Leonard; Delany, Samuel R.; Meltzer, David; Rice, Anne...",,0806SPEWLD7,3,1,2017-08-05 19:39:44 PDT,1,,2,,,B000MCNLSY,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
51-L90W-P5PZ,0312422156,Paperback,"Middlesex: A Novel [Sep 16, 2002] Eugenides, Jeffrey",,0806SPEPDN7,3,1,2017-08-05 19:37:36 PDT,1,,4,,,0312422156,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
RV-N1JH-9JJG,0452279690,Paperback,"Cavedweller: A Novel [Paperback] [May 01, 1999] Allison, Dorothy",,0806SPEJUN1,3,1,2017-08-05 19:34:21 PDT,1,,4,,,0452279690,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Box in Pacific Heights
A7-QOBE-2R8U,0394726413,Paperback,"Bright Lights, Big City [Paperback] [Aug 12, 1984] McInerney, Jay",,0806SPEITE7,3,1,2017-08-05 19:33:08 PDT,1,,3,,,0394726413,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
F6-T3ET-KLFL,0446391301,Paperback,"Geek Love [Mar 01, 1990] Dunn, Katherine",,0806SPEC7N1,3,1,2017-08-05 19:31:40 PDT,1,,4,,,0446391301,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Box in Pacific Heights
56-1Q34-5IID,0553052500,Hardcover,"Mona Lisa Overdrive [Oct 01, 1988] Gibson, William",,0806SPE773V,3,1,2017-08-05 19:30:26 PDT,1,,3,,,0553052500,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
